 warn --- config file  - /var/lib/jenkins/workspace/generic-build-product/sources/modules/npm-ancillary-module/npmancillary/resources/npm/verdaccio/config_offline.yaml
 warn --- Verdaccio started
 warn --- http address - http://localhost:4873/ - verdaccio/4.12.0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@microsoft%2frush', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@nodelib%2ffs.scandir/-/fs.scandir-2.1.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /micromatch/-/micromatch-4.0.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /merge2/-/merge2-1.4.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /glob-parent/-/glob-parent-5.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@nodelib%2ffs.walk/-/fs.walk-1.2.8.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@nodelib%2ffs.stat/-/fs.stat-2.0.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mem/-/mem-8.1.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /rfc4648/-/rfc4648-1.5.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /encode-registry/-/encode-registry-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@pnpm%2fcrypto.base32-hash/-/crypto.base32-hash-1.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /sprintf-js/-/sprintf-js-1.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /cmd-extension/-/cmd-extension-1.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types%2fnode/-/node-18.16.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /argparse/-/argparse-1.0.10.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /string-argv/-/string-argv-0.3.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types%2fargparse/-/argparse-1.0.38.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /wordwrap/-/wordwrap-1.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /tunnel/-/tunnel-0.0.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /xml2js/-/xml2js-0.5.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /tough-cookie/-/tough-cookie-4.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /process/-/process-0.11.10.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types%2ftunnel/-/tunnel-0.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-paging/-/core-paging-1.5.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-lro/-/core-lro-2.5.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-http/-/core-http-2.3.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jsonwebtoken/-/jsonwebtoken-9.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /http-proxy-agent/-/http-proxy-agent-5.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /form-data/-/form-data-4.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /tslib/-/tslib-2.5.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /stoppable/-/stoppable-1.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /open/-/open-8.4.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jws/-/jws-4.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /events/-/events-3.3.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fmsal-node/-/msal-node-1.17.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fmsal-common/-/msal-common-7.6.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fmsal-browser/-/msal-browser-2.36.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /uuid/-/uuid-8.3.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2flogger/-/logger-1.0.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-tracing/-/core-tracing-1.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-util/-/core-util-1.3.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-rest-pipeline/-/core-rest-pipeline-1.10.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-client/-/core-client-1.7.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-auth/-/core-auth-1.4.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fabort-controller/-/abort-controller-1.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fstorage-blob/-/storage-blob-12.11.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fidentity/-/identity-2.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@rushstack%2frush-sdk/-/rush-sdk-5.93.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /strip-json-comments/-/strip-json-comments-3.1.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /z-schema/-/z-schema-5.0.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jju/-/jju-1.4.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /import-lazy/-/import-lazy-4.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fs-extra/-/fs-extra-7.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jsonpath-plus/-/jsonpath-plus-4.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /write-yaml-file/-/write-yaml-file-4.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /write-file-atomic/-/write-file-atomic-3.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /sort-keys/-/sort-keys-4.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /strip-bom/-/strip-bom-4.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /read-yaml-file/-/read-yaml-file-2.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /parse-json/-/parse-json-5.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /json5/-/json5-2.2.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /graceful-fs/-/graceful-fs-4.2.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fast-deep-equal/-/fast-deep-equal-3.1.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /detect-indent/-/detect-indent-6.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@pnpm%2fwrite-project-manifest/-/write-project-manifest-1.1.7.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /normalize-package-data/-/normalize-package-data-3.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /load-json-file/-/load-json-file-6.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /fast-glob/-/fast-glob-3.2.12.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ramda/-/ramda-0.27.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /p-settle/-/p-settle-4.1.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /normalize-path/-/normalize-path-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mz/-/mz-2.7.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-windows/-/is-windows-1.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-subdir/-/is-subdir-1.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@zkochan%2fcmd-shim/-/cmd-shim-5.4.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@pnpm%2ftypes/-/types-6.4.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@pnpm%2fread-project-manifest/-/read-project-manifest-1.1.7.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@pnpm%2fread-package-json/-/read-package-json-4.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@pnpm%2fread-modules-dir/-/read-modules-dir-2.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@pnpm%2fpackage-bins/-/package-bins-4.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@pnpm%2ferror/-/error-1.4.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /true-case-path/-/true-case-path-2.2.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /tar/-/tar-6.1.13.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /tapable/-/tapable-2.2.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /strict-uri-encode/-/strict-uri-encode-2.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ssri/-/ssri-8.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /rxjs/-/rxjs-6.6.7.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /resolve/-/resolve-1.22.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /read-package-tree/-/read-package-tree-5.1.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /npm-packlist/-/npm-packlist-2.1.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /npm-package-arg/-/npm-package-arg-6.1.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /npm-check/-/npm-check-6.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /node-fetch/-/node-fetch-2.6.7.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /lodash/-/lodash-4.17.21.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jszip/-/jszip-3.8.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /js-yaml/-/js-yaml-3.13.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /inquirer/-/inquirer-7.3.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ignore/-/ignore-5.1.9.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /https-proxy-agent/-/https-proxy-agent-5.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /glob-escape/-/glob-escape-0.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /glob/-/glob-7.0.6.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /git-repo-info/-/git-repo-info-2.1.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /figures/-/figures-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /dependency-path/-/dependency-path-9.2.8.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /cli-table/-/cli-table-0.3.11.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /builtin-modules/-/builtin-modules-3.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@yarnpkg%2flockfile/-/lockfile-1.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types%2fnode-fetch/-/node-fetch-2.6.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@rushstack%2fts-command-line/-/ts-command-line-4.13.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@rushstack%2fterminal/-/terminal-0.5.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@rushstack%2fstream-collator/-/stream-collator-4.0.227.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@rushstack%2frush-azure-storage-build-cache-plugin/-/rush-azure-storage-build-cache-plugin-5.93.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@rushstack%2frush-amazon-s3-build-cache-plugin/-/rush-amazon-s3-build-cache-plugin-5.93.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@rushstack%2frig-package/-/rig-package-0.3.18.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@rushstack%2fpackage-deps-hash/-/package-deps-hash-4.0.8.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@rushstack%2fheft-config-file/-/heft-config-file-0.11.9.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@pnpm%2flink-bins/-/link-bins-5.3.25.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /semver/-/semver-7.3.8.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /colors/-/colors-1.2.5.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@rushstack%2fnode-core-library/-/node-core-library-3.55.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@microsoft%2frush-lib/-/rush-lib-5.93.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@microsoft%2frush/-/rush-5.93.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /pump/-/pump-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /strip-bom/-/strip-bom-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /semver/-/semver-6.3.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /type-fest/-/type-fest-0.20.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /strip-json-comments/-/strip-json-comments-2.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /safe-buffer/-/safe-buffer-5.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /semver/-/semver-5.7.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /hosted-git-info/-/hosted-git-info-2.8.9.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /type-fest/-/type-fest-0.6.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /normalize-package-data/-/normalize-package-data-2.5.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /semver/-/semver-5.7.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /hosted-git-info/-/hosted-git-info-2.8.9.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /normalize-package-data/-/normalize-package-data-2.5.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /glob/-/glob-7.2.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /p-locate/-/p-locate-4.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /locate-path/-/locate-path-5.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /find-up/-/find-up-4.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /p-limit/-/p-limit-3.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /pkg-dir/-/pkg-dir-4.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /lowercase-keys/-/lowercase-keys-2.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /get-stream/-/get-stream-5.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /get-stream/-/get-stream-4.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /p-locate/-/p-locate-4.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /locate-path/-/locate-path-5.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /readable-stream/-/readable-stream-3.6.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /type-fest/-/type-fest-0.8.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /find-up/-/find-up-4.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /camelcase/-/camelcase-5.3.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /map-obj/-/map-obj-1.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /which/-/which-1.3.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /mimic-fn/-/mimic-fn-2.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@jridgewell%2fsourcemap-codec/-/sourcemap-codec-1.4.14.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@babel%2fparser/-/parser-7.21.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /color-name/-/color-name-1.1.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /has-flag/-/has-flag-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /color-convert/-/color-convert-1.9.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /supports-color/-/supports-color-5.5.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ansi-styles/-/ansi-styles-3.2.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /chalk/-/chalk-2.4.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /arrify/-/arrify-2.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@babel%2fparser/-/parser-7.21.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /has-flag/-/has-flag-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /color-name/-/color-name-1.1.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /color-convert/-/color-convert-1.9.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /supports-color/-/supports-color-5.5.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ansi-styles/-/ansi-styles-3.2.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /js-tokens/-/js-tokens-3.0.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /chalk/-/chalk-2.4.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /import-lazy/-/import-lazy-2.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /semver/-/semver-6.3.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /argparse/-/argparse-2.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /js-yaml/-/js-yaml-4.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /semver/-/semver-6.3.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /type-fest/-/type-fest-0.18.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ignore/-/ignore-5.2.4.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /has-flag/-/has-flag-3.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /color-name/-/color-name-1.1.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /js-yaml/-/js-yaml-3.14.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /color-convert/-/color-convert-1.9.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /supports-color/-/supports-color-5.5.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ansi-styles/-/ansi-styles-3.2.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /chalk/-/chalk-2.4.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /safe-buffer/-/safe-buffer-5.1.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /universalify/-/universalify-0.2.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-tracing/-/core-tracing-1.0.0-preview.13.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jwa/-/jwa-1.4.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /jws/-/jws-3.2.2.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fmsal-common/-/msal-common-12.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fmsal-common/-/msal-common-12.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@azure%2fcore-tracing/-/core-tracing-1.0.0-preview.13.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /argparse/-/argparse-2.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /js-yaml/-/js-yaml-4.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /is-plain-obj/-/is-plain-obj-2.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /argparse/-/argparse-2.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /js-yaml/-/js-yaml-4.1.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /type-fest/-/type-fest-0.6.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /graceful-fs/-/graceful-fs-4.2.11.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /minipass/-/minipass-4.2.8.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /tslib/-/tslib-1.14.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /glob/-/glob-7.2.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /semver/-/semver-5.7.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /hosted-git-info/-/hosted-git-info-2.8.9.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@pnpm%2ftypes/-/types-8.9.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /colors/-/colors-1.0.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /form-data/-/form-data-3.0.1.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /ini/-/ini-2.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /pnpm', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'POST /-/npm/v1/security/advisories/bulk', bytes: 39/0
 http <-- 200, user: null(127.0.0.1), req: 'POST /-/npm/v1/security/audits/quick', bytes: 294/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /pnpm/-/pnpm-6.32.9.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@ngx-translate%2Fhttp-loader', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@angular/animations/-/animations-11.2.14.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@angular/cdk/-/cdk-11.2.13.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@angular/common/-/common-11.2.14.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@angular/compiler/-/compiler-11.2.14.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@angular/core/-/core-11.2.14.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@angular/elements/-/elements-11.2.14.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@angular/forms/-/forms-11.2.14.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@angular/platform-browser/-/platform-browser-11.2.14.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@angular/platform-browser-dynamic/-/platform-browser-dynamic-11.2.14.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@angular/router/-/router-11.2.14.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@angular/upgrade/-/upgrade-11.2.14.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@fundamental-ngx/core/-/core-0.31.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@fundamental-ngx/moment-adapter/-/moment-adapter-0.31.3.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@juggle/resize-observer/-/resize-observer-3.4.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@ngx-translate/core/-/core-13.0.0.tgz', bytes: 0/0
 http <-- 200, user: null(127.0.0.1), req: 'GET /@types/ckeditor4/-/ckeditor4-4.16.5.tgz', bytes: 0/0
