STATUS | wrapper  | main    | 2023/10/31 09:44:20.318 | --> Wrapper Started as Daemon
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.751 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.751 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.751 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.751 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.751 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.751 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.751 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.751 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.851 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.851 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.851 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.851 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.851 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.851 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.951 | INFO  [TaskExecutor-master-148-TriggerTask [8796093088694]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.951 | INFO  [TaskExecutor-master-148-TriggerTask [8796093088694]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.951 | INFO  [TaskExecutor-master-150-TriggerTask [8796093154230]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.951 | INFO  [TaskExecutor-master-150-TriggerTask [8796093154230]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.951 | INFO  [TaskExecutor-master-149-TriggerTask [8796093121462]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.951 | INFO  [TaskExecutor-master-149-TriggerTask [8796093121462]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.951 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.951 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.951 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.951 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.951 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.951 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.951 | INFO  [TaskExecutor-master-149-TriggerTask [8796093121462]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.951 | INFO  [TaskExecutor-master-150-TriggerTask [8796093154230]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.951 | INFO  [TaskExecutor-master-150-TriggerTask [8796093154230]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.951 | INFO  [TaskExecutor-master-148-TriggerTask [8796093088694]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.951 | INFO  [TaskExecutor-master-149-TriggerTask [8796093121462]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.952 | INFO  [TaskExecutor-master-149-TriggerTask [8796093121462]] [Slf4jAuditableActionHandler] session closed
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.952 | INFO  [TaskExecutor-master-150-TriggerTask [8796093154230]] [Slf4jAuditableActionHandler] session closed
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.952 | INFO  [TaskExecutor-master-148-TriggerTask [8796093088694]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.952 | INFO  [TaskExecutor-master-148-TriggerTask [8796093088694]] [Slf4jAuditableActionHandler] session closed
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.952 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.952 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.952 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.952 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:17.952 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.052 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.052 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.052 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.052 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] Finishing CronJob
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.052 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.052 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.052 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.052 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.052 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.052 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] Finishing CronJob
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.052 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.052 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.052 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.052 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] Finishing CronJob
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.052 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.052 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.052 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.052 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.052 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.153 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.153 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.153 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.153 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] session closed
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.153 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] session closed
INFO   | jvm 1    | main    | 2023/10/31 09:45:18.153 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] session closed
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] session user changed
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] Starting CronJob
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [TaskExecutor-master-160-TriggerTask [8796093121462]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [TaskExecutor-master-160-TriggerTask [8796093121462]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] session user changed
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] Starting CronJob
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] session user changed
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [TaskExecutor-master-158-TriggerTask [8796093088694]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [TaskExecutor-master-158-TriggerTask [8796093088694]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [TaskExecutor-master-160-TriggerTask [8796093121462]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] Starting CronJob
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [TaskExecutor-master-160-TriggerTask [8796093121462]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [TaskExecutor-master-158-TriggerTask [8796093088694]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [TaskExecutor-master-160-TriggerTask [8796093121462]] [Slf4jAuditableActionHandler] session closed
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [TaskExecutor-master-159-TriggerTask [8796093154230]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [TaskExecutor-master-159-TriggerTask [8796093154230]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [TaskExecutor-master-158-TriggerTask [8796093088694]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [TaskExecutor-master-158-TriggerTask [8796093088694]] [Slf4jAuditableActionHandler] session closed
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.766 | INFO  [TaskExecutor-master-159-TriggerTask [8796093154230]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.767 | INFO  [TaskExecutor-master-159-TriggerTask [8796093154230]] [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.767 | INFO  [TaskExecutor-master-159-TriggerTask [8796093154230]] [Slf4jAuditableActionHandler] session closed
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthAccessTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAccessTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthRefreshTokenCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthRefreshTokenCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
INFO   | jvm 1    | main    | 2023/10/31 09:50:07.867 | INFO  [cleanOAuthAuthorizationCodeCronJob::de.hybris.platform.servicelayer.internal.jalo.MaintenanceCleanupJob] (cleanOAuthAuthorizationCodeCronJob) [Slf4jAuditableActionHandler] DB_AUDIT
